Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10
"Raw materials - HotBot","RES-0402-0021","120R 1%  chip resistor in a 0402 package (SKU: RES-0402-0021)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"120R","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - Solarbot","IC-FSH-0007","128Mb Serial Flash Memory, Standard/Dual/Quad SPI","Barracuda (assemblies)","","",,"",65212.2000,6000.0000,0.0000,6000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - Solarbot","IC-FSH-0007","128Mb Serial Flash Memory, Standard/Dual/Quad SPI","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","PWR-ACD-0007","12V 10W open-frame AC/DC converter","Barracuda (assemblies)","","",,"",395319.6579,9680.0000,0.0000,9680.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"LS10-13B12R3","12v","","","","","10W","LS10-13B12R3","LS10-13B05R3","https://www.mornsun-power.com/html/pdf/LS10-13B05R3.html"
"Raw materials - HotBot","PWR-ACD-0007","12V 10W open-frame AC/DC converter","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"LS10-13B12R3","12v","","","","","10W","LS10-13B12R3","LS10-13B05R3","https://www.mornsun-power.com/html/pdf/LS10-13B05R3.html"
"Raw materials - HotBot","PWR-ACD-0007","12V 10W open-frame AC/DC converter","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"LS10-13B12R3","12v","","","","","10W","LS10-13B12R3","LS10-13B05R3","https://www.mornsun-power.com/html/pdf/LS10-13B05R3.html"
"Raw materials - Solarbot","PWR-PSU-0001","12V Centre-positive Barrel Jack PSU for Solarbot, Euro 2-pin, Jack 5.5(OD) x 2.1(ID) x 9.5mm (jack length)","Plentify Office - Oude Molen","","",,"",0.0000,2.0000,0.0000,2.0000,60.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,2025/01/31,"","","","","","","","","",""
"HotBot ","RAD-VALVE-12-01","12V Valve cable assembled with manual override","Plentify Office - Oude Molen","","",,"",12521.2958,27.0000,0.0000,27.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"HotBot ","RAD-VALVE-12-01","12V Valve cable assembled with manual override","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-0402-0034","140k 1%  chip resistor in a 0402 package (SKU: RES-0402-0034)","Barracuda (assemblies)","","",,"",272.0040,20000.0000,0.0000,20000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-0402-0034","140k 1%  chip resistor in a 0402 package (SKU: RES-0402-0034)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-0402-0034","140k 1%  chip resistor in a 0402 package (SKU: RES-0402-0034)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","CAP-POL-0006","150 µF 35 V Aluminum Electrolytic Capacitors Radial, Can - SMD 160 mohm @ 100kHz 2000 Hrs @ 105°C","Barracuda (assemblies)","","",,"",18936.0000,9500.0000,0.0000,9500.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150uF","35V","","","","","","EEV157M035A9MAA","CP_Elec_8x10.5","https://api.kemet.com/component-edge/download/datasheet/EEV157M035A9MAA.pdf"
"Raw materials - HotBot","CAP-POL-0006","150 µF 35 V Aluminum Electrolytic Capacitors Radial, Can - SMD 160 mohm @ 100kHz 2000 Hrs @ 105°C","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150uF","35V","","","","","","EEV157M035A9MAA","CP_Elec_8x10.5","https://api.kemet.com/component-edge/download/datasheet/EEV157M035A9MAA.pdf"
"Raw materials - HotBot","CAP-POL-0006","150 µF 35 V Aluminum Electrolytic Capacitors Radial, Can - SMD 160 mohm @ 100kHz 2000 Hrs @ 105°C","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150uF","35V","","","","","","EEV157M035A9MAA","CP_Elec_8x10.5","https://api.kemet.com/component-edge/download/datasheet/EEV157M035A9MAA.pdf"
"Raw materials - HotBot","RES-0402-0025","150k 1%  chip resistor in a 0402 package (SKU: RES-0402-0025)","Barracuda (assemblies)","","",,"",1100.0000,10000.0000,0.0000,10000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150k","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0025","150k 1%  chip resistor in a 0402 package (SKU: RES-0402-0025)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150k","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0025","150k 1%  chip resistor in a 0402 package (SKU: RES-0402-0025)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"150k","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","WRE-RBN-0001","150mm 6 core 28AWG ribbon cable","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"units","","","",0,0,0,,"","","","","","","","3365/30 300","",""
"Raw materials - HotBot","RES-0402-0008","15k 5%  chip resistor in a 0402 package (SKU: RES-0402-0008)","Barracuda (assemblies)","","",,"",494.9930,30000.0000,0.0000,30000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15k","","0.05","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0008","15k 5%  chip resistor in a 0402 package (SKU: RES-0402-0008)","Plentify Office - Oude Molen","","",,"",1.9800,120.0000,0.0000,120.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15k","","0.05","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0008","15k 5%  chip resistor in a 0402 package (SKU: RES-0402-0008)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15k","","0.05","","","","","","RESISTOR_0402","~"
"Raw materials - kits","ELM-FLW-0001","15mm impellor water flow meter - KENT KSM V110T - 114MM STD","Plentify Office - Oude Molen","","",,"",108367.2000,360.0000,0.0000,360.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","V110T KSM","",""
"Raw materials - kits","ELM-FLW-0001","15mm impellor water flow meter - KENT KSM V110T - 114MM STD","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","V110T KSM","",""
"Raw materials - kits","ELM-FLW-0001","15mm impellor water flow meter - KENT KSM V110T - 114MM STD","Plentify StoreAll","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","V110T KSM","",""
"Raw materials - kits","ELM-FLW-0003","15mm impellor water flow meter - Precision Meters with non-return valve removed","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","LXHP15CT","",""
"Raw materials - kits","ELM-FLW-0003","15mm impellor water flow meter - Precision Meters with non-return valve removed","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","LXHP15CT","",""
"Raw materials - HotBot","CAP-0402-0030","15nF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0030)","Barracuda (assemblies)","","",,"",1468.5085,19488.0000,0.0000,19488.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15nF","6.3v","","","","","","","CAPACITOR_0402","~"
"Raw materials - HotBot","CAP-0402-0030","15nF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0030)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15nF","6.3v","","","","","","","CAPACITOR_0402","~"
"Raw materials - HotBot","CAP-0402-0030","15nF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0030)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15nF","6.3v","","","","","","","CAPACITOR_0402","~"
"Raw materials - HotBot","IND-0402-0018","15nH 5% inductor in a 0402 package (SKU: IND-0402-0018)","Barracuda (assemblies)","","",,"",1702.9890,10000.0000,0.0000,10000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15nH","","0.05","300mA","","","","","INDUCTOR_0402","~"
"Raw materials - HotBot","IND-0402-0018","15nH 5% inductor in a 0402 package (SKU: IND-0402-0018)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15nH","","0.05","300mA","","","","","INDUCTOR_0402","~"
"Raw materials - HotBot","IND-0603-0006","15uH  inductor in a 0603 package (SKU: IND-0603-0006)","Barracuda (assemblies)","","",,"",9305.9424,12000.0000,0.0000,12000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15uH","","","250mA","","","","","INDUCTOR_0603","~"
"Raw materials - HotBot","IND-0603-0006","15uH  inductor in a 0603 package (SKU: IND-0603-0006)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"15uH","","","250mA","","","","","INDUCTOR_0603","~"
"Raw materials - HotBot","IC-RAM-0002","16Mbit 1.8v (Q)SPI PSRAM Memory","Barracuda (assemblies)","","",,"",295047.4455,12042.0000,0.0000,12042.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","IC-RAM-0002","16Mbit 1.8v (Q)SPI PSRAM Memory","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - sensors","SEN-MBL-0001","16mm marble","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-0402-0019","180R 1%  chip resistor in a 0402 package (SKU: RES-0402-0019)","Barracuda (assemblies)","","",,"",471.4141,30606.0000,0.0000,30606.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"180R","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0019","180R 1%  chip resistor in a 0402 package (SKU: RES-0402-0019)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"180R","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0019","180R 1%  chip resistor in a 0402 package (SKU: RES-0402-0019)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"180R","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","BAT-LIIO-0004","18650 lithium ion battery Howell Energy 2,500mAh (INR18650-25HW)","Barracuda (assemblies)","","",,"",239273.3200,2836.0000,0.0000,2836.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2500mAh","","","","","","","INR18650-25HW (Howell)","","3.6V Li-ion 2500mAh"
"Raw materials - HotBot","BAT-LIIO-0004","18650 lithium ion battery Howell Energy 2,500mAh (INR18650-25HW)","Plentify Office - Oude Molen","","",,"",37500.0000,500.0000,0.0000,500.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2500mAh","","","","","","","INR18650-25HW (Howell)","","3.6V Li-ion 2500mAh"
"Raw materials - HotBot","BAT-LIIO-0004","18650 lithium ion battery Howell Energy 2,500mAh (INR18650-25HW)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"2500mAh","","","","","","","INR18650-25HW (Howell)","","3.6V Li-ion 2500mAh"
"Raw materials - HotBot","REG-LIN-0008","1A 20V Fixed LDO Linear Regulator, 3.3V, SOT-89","Barracuda (assemblies)","","",,"",9732.0000,6000.0000,0.0000,6000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"AZ1117-ADJ_SOT-89","","","","","","","AZ1117CR-ADJTRG1","SOT-89-3","https://www.diodes.com/assets/Datasheets/AZ1117C.pdf"
"Raw materials - HotBot","REG-LIN-0008","1A 20V Fixed LDO Linear Regulator, 3.3V, SOT-89","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"AZ1117-ADJ_SOT-89","","","","","","","AZ1117CR-ADJTRG1","SOT-89-3","https://www.diodes.com/assets/Datasheets/AZ1117C.pdf"
"Raw materials - HotBot","REG-LIN-0002","1A 20V Fixed LDO Linear Regulator, 5.0V, SOT-89/SOT-223/TO-220/TO-252/TO-263","Plentify Office - Oude Molen","","",,"",3800.0000,4000.0000,0.0000,4000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"AZ1117-5.0","","","","","","","AZ1117CH-5.0TRG1","",""
"Raw materials - HotBot","REG-LIN-0002","1A 20V Fixed LDO Linear Regulator, 5.0V, SOT-89/SOT-223/TO-220/TO-252/TO-263","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"AZ1117-5.0","","","","","","","AZ1117CH-5.0TRG1","",""
"Raw materials - HotBot","IC-CHG-0002","1A, Single-Input, Single Cell Li-Ion and Li-Pol Battery Charger With Auto Start","Barracuda (assemblies)","","",,"",7658.7710,656.0000,0.0000,656.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"BQ24040","","","","","","","BQ24040DSQR","",""
"Raw materials - HotBot","IC-CHG-0002","1A, Single-Input, Single Cell Li-Ion and Li-Pol Battery Charger With Auto Start","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"BQ24040","","","","","","","BQ24040DSQR","",""
"Raw materials - HotBot","IC-CHG-0002","1A, Single-Input, Single Cell Li-Ion and Li-Pol Battery Charger With Auto Start","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"BQ24040","","","","","","","BQ24040DSQR","",""
"Raw materials - HotBot","RES-0402-0018","1k 1%  chip resistor in a 0402 package (SKU: RES-0402-0018)","Barracuda (assemblies)","","",,"",2844.7000,144470.0000,0.0000,144470.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0018","1k 1%  chip resistor in a 0402 package (SKU: RES-0402-0018)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0018","1k 1%  chip resistor in a 0402 package (SKU: RES-0402-0018)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1k","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0023","1M 1%  chip resistor in a 0402 package (SKU: RES-0402-0023)","Barracuda (assemblies)","","",,"",289.2600,28926.0000,0.0000,28926.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0023","1M 1%  chip resistor in a 0402 package (SKU: RES-0402-0023)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-0402-0023","1M 1%  chip resistor in a 0402 package (SKU: RES-0402-0023)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","0.01","","","","","","RESISTOR_0402","~"
"Raw materials - HotBot","RES-1206-0003","1M 5%  chip resistor in a 1206 package (SKU: RES-1206-0003)","Barracuda (assemblies)","","",,"",4210.0000,15000.0000,0.0000,15000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","0.05","","","","","","RESISTOR_1206","~"
"Raw materials - HotBot","RES-1206-0003","1M 5%  chip resistor in a 1206 package (SKU: RES-1206-0003)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","0.05","","","","","","RESISTOR_1206","~"
"Raw materials - HotBot","RES-1206-0003","1M 5%  chip resistor in a 1206 package (SKU: RES-1206-0003)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1M","","0.05","","","","","","RESISTOR_1206","~"
"Raw materials - HotBot","RES-2512-0002","1mR 1% 3W shunt resistor in a 2512 package (SKU: RES-2512-0002)","Barracuda (assemblies)","","",,"",34241.0200,11491.0000,0.0000,11491.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-2512-0002","1mR 1% 3W shunt resistor in a 2512 package (SKU: RES-2512-0002)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","RES-2512-0002","1mR 1% 3W shunt resistor in a 2512 package (SKU: RES-2512-0002)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - Solarbot","CAP-0402-0019","1nF 16v C0G unpolarised MLCC in a 0402 package","Barracuda (assemblies)","","",,"",610.0000,10000.0000,0.0000,10000.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - Solarbot","CAP-0402-0019","1nF 16v C0G unpolarised MLCC in a 0402 package","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","SIM-MIC-0004","1oT SIM card","Barracuda (assemblies)","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","SIM-MIC-0004","1oT SIM card","Plentify JHB","","",,"",1031.1195,33.0000,0.0000,33.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","SIM-MIC-0004","1oT SIM card","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","SIM-MIC-0004","1oT SIM card","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"","","","","","","","","",""
"Raw materials - HotBot","CAP-0402-0009","1uF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0009)","Barracuda (assemblies)","","",,"",1469.3801,50109.0000,0.0000,50109.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1uF","6.3v","","","","","","","CAPACITOR_0402","~"
"Raw materials - HotBot","CAP-0402-0009","1uF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0009)","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1uF","6.3v","","","","","","","CAPACITOR_0402","~"
"Raw materials - HotBot","CAP-0402-0009","1uF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0009)","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"1uF","6.3v","","","","","","","CAPACITOR_0402","~"
"Raw materials - HotBot","CON-THL-0020","1x1 2.54mm male pin header","Barracuda (assemblies)","","",,"",1467.3608,8152.0000,0.0000,8152.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DANGER_MOUNT","","","","","","","","",""
"Raw materials - HotBot","CON-THL-0020","1x1 2.54mm male pin header","Plentify Office - Oude Molen","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DANGER_MOUNT","","","","","","","","",""
"Raw materials - HotBot","CON-THL-0020","1x1 2.54mm male pin header","Plentify Office 215","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"DANGER_MOUNT","","","","","","","","",""
"Raw materials - HotBot","CON-THL-0026","1x6 6.35mm pitch 35° screw terminal","Barracuda (assemblies)","","",,"",100044.4961,16502.0000,0.0000,16502.0000,0.0000,0.0000,0.0000,ACTIVE,"units","","","",0,0,0,,"AC_IN-OUT","","","","","","","KF635S-6.35-6P","1720046_SCREWTERMINAL_1x6","http://jirorwxhqiillo5p.ldycdn.com/KF635S-6.35-aidqmBpqKirRliSqmrqrilli.pdf"
